Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
0.0,0.0,0.0,0.0,0.0,-0.12479275925617654,-0.16697968574222757,-0.9714288776415475,0.05123984474246788,0.04681979423752656,0.0451827384949557,-0.0011570798585947618,-0.009389477157826604,-0.017126941911234494,-0.07502372649257583
0.0,0.0,0.0,0.0,0.0,-0.1246309610017215,-0.1667631906359123,-0.9702020841878731,0.06212746317808497,0.05182738375645509,0.053135330349677934,-0.0011555796633710837,-0.009377303366466937,-0.017104736221401944,-0.07492645556065987
0.0,0.0,0.0,0.0,0.0,-0.12451769934252677,-0.16661164020645064,-0.9694510633581221,0.06468451913897495,0.05619059238335198,0.0597841767799617,-0.0011545295000011384,-0.009368781495741383,-0.017089191843111407,-0.0748583641762545
0.0,0.0032725134999963715,0.0,0.00458151889999492,0.0013090053999985488,-0.12473185205236169,-0.16689818849981494,-0.971314731933923,0.05317834437494104,0.050233082224944305,0.04826957412494648,-0.0010986893677134768,-0.008915649739932707,-0.01626265368017804,-0.07123775440177867
0.0039284376025484555,0.0006547396004247426,0.0013094792008494852,0.0019642188012742277,0.004583177202973198,-0.1247769993509453,-0.16699133508833058,-0.9716663040103393,0.04845073043143095,0.04550440222951961,0.04403123812856394,-0.0011569337325773139,-0.009388291373722941,-0.017124778973392343,-0.0750142518497627
0.0,0.0013101248828677838,0.00655062441433892,0.0006550624414338919,0.0,-0.12483852477626393,-0.16707367568771414,-0.9721454162099673,0.04683696456252327,0.04012257453782588,0.03963127770675046,-0.0011575041970085197,-0.009392920581211406,-0.01713322291190109,-0.07505124010700581
0.000654794094703471,0.0,0.0,0.000654794094703471,0.000654794094703471,-0.12478738459811395,-0.16700523385412025,-0.9718453953588915,0.044034902868808415,0.04468969696351189,0.03814175601647718,-0.0011313516784187117,-0.009552042712923835,-0.01743419158676503,-0.07915234686364978
0.13793565292798726,0.05478752569569588,0.04963105268904215,0.059299439576517884,0.059943998702349614,-0.12283685540537931,-0.16439480504337922,-0.9567835663845995,0.040284945364482266,0.037867848642613326,0.036578730390949894,-0.0011136677235613198,-0.009402736449139157,-0.017161680869826515,-0.07791513074818884
0.010471438951919782,0.009816974017424795,0.020942877903839564,0.011125903886414767,0.015052693493384684,-0.124724654891382,-0.16692128154294625,-0.9715204720110824,0.044339999312035326,0.040740442172312895,0.038122582434332954,-0.0011307829561938933,-0.009547240970824643,-0.017425427546001866,-0.07911255755704724
0.013737284433760245,0.003924938409645784,0.02224131765465944,0.012428971630544981,0.010466502425722092,-0.1246658562363742,-0.1668425902300262,-0.9710951781865277,0.04644510451414177,0.04382847890771126,0.043664939807309344,-0.0011302498738054285,-0.009542740137139365,-0.017417212717077038,-0.07907526170738037
0.0645141321731352,0.02965043448361264,0.02997626343398201,0.03062792133472075,0.04235776354801806,-0.12418970443328524,-0.16620534758341546,-0.9673535707516216,0.04920017150577482,0.04594188200208112,0.044964395150973016,-0.0010696363221047184,-0.009030977743425895,-0.016483154540060198,-0.07483457773675958
0.0032695437791314674,0.017655536407309925,0.011770357604873282,0.015039901384004748,0.00784690506991552,-0.12461866114159587,-0.16677942817349614,-0.9706948525863413,0.05198574608819033,0.046917953230536553,0.04593709009679712,-0.001129821992013831,-0.009539127515858656,-0.017410619035135785,-0.07904532596889055
0.047544002081714505,0.010420603195992221,0.05991846837695527,0.017584767893236875,0.023446357190982498,-0.12411915337976358,-0.1661109278211135,-0.9668365902781532,0.0566620298782077,0.05503381062883391,0.050800440580462077,-0.0011252933375624846,-0.009500891924241561,-0.017340832220972584,-0.07872848936114397
0.0,0.0,0.0,0.0006532826361060534,0.0006532826361060534,-0.12449933837591111,-0.1666197363388489,-0.9699287298266575,0.060591964498836456,0.054549100114855455,0.05193596957043125,-0.0011287401838513652,-0.009529993770824126,-0.017393948311854656,-0.07896963981705216
0.011111172045597618,0.0026143934224935575,0.008496778623104061,0.005228786844987115,0.0039215901337403365,-0.12455950662292742,-0.16670026060174545,-0.9706262380185143,0.05490226187236471,0.050000274205189287,0.04673228242707234,-0.001129285683282006,-0.009534599442040912,-0.01740235448808233,-0.07900780439573413
0.06524062696910111,0.16278486535008724,0.03737084457453365,0.15075018658879674,0.07917551816638485,-0.12071099499647032,-0.1615180570594251,-0.9406684962311851,0.050989033699151844,0.049088821263158604,0.04576344950017044,-0.001094394174801172,-0.009240009187140597,-0.016864674423421693,-0.07656670245143771
0.0013072594335791646,0.0006536297167895823,0.005882667451106241,0.004575408017527076,0.006536297167895823,-0.12456548327717464,-0.16670825926718297,-0.9706074479466903,0.05637556307310147,0.04934904361761346,0.047551561896442114,-0.0011293398690303143,-0.009535056934253236,-0.017403189493443886,-0.07901159537357683
0.003268678013668722,0.006537356027337444,0.006537356027337444,0.011113505246473655,0.007191091630071189,-0.12458566249098332,-0.16670257869710484,-0.9708300568397471,0.054913790629634536,0.05164511261596581,0.04723239729751303,-0.0010730466782407331,-0.009059771502318546,-0.0165357083156425,-0.07507317524518042
0.0,0.0,0.0006535490430814459,0.0,0.0006535490430814459,-0.12455010888524652,-0.16665500598576868,-0.9706183613324092,0.05359102153267856,0.05228392344651567,0.048689403709567716,-0.0011292004811893996,-0.009533880077723583,-0.017401041519149306,-0.07900184343265243
0.000653594332226986,0.004575160325588901,0.000653594332226986,0.003921565993361915,0.00326797166113493,-0.12455873986415783,-0.16669923443449278,-0.9706529427902968,0.055555518239293805,0.04869277775091046,0.0488561763339672,-0.0011292787316672756,-0.00953454074930894,-0.01740224736331701,-0.07900731804243578
0.0,0.0,0.0006536760516184677,0.0006536760516184677,0.0006536760516184677,-0.12457431353718945,-0.16672007696529018,-0.9707089366534245,0.05376485524561896,0.05131357005204971,0.0473915137423389,-0.0011294199262373856,-0.009535732860117852,-0.017404423179407855,-0.07901719638689914
0.0,0.0,0.0,0.0,0.0,-0.12431911982740099,-0.16637854656685622,-0.9687856479374168,0.06621220339751385,0.06034117058394119,0.06066733907358412,-0.0011271062802480822,-0.009516198664222814,-0.01736876976746627,-0.07885532761226577
0.014382215494305427,0.003922422407537843,0.005883633611306765,0.004576159475460817,0.01176726722261353,-0.12458594171942074,-0.16676832602715064,-0.9707014853054279,0.05344300530270312,0.04755937169139635,0.04723250315743486,-0.0011295253500630926,-0.009536622957251505,-0.017406047766360126,-0.07902457211575448
0.0,0.0,0.0,0.0,0.0,-0.12461943406980859,-0.16684585387858672,-0.9709624382975486,0.05018780828995309,0.04969737368125648,0.04724520063777343,-0.0011298289995621787,-0.009539186680840162,-0.017410727021841228,-0.07904581623545229
0.0,0.0,0.0,0.0,0.0006541894461960343,-0.12467215370880923,-0.16691643719691818,-0.9715367465457305,0.049554850549349605,0.046774545403016454,0.045466166510624385,-0.0010737916204124843,-0.009066061075731671,-0.016547187915471554,-0.07512529336393653
0.016947387285424435,0.03976117786195733,0.03780571009825451,0.04106482303775921,0.048234871504669555,-0.1242210896892216,-0.1663125333029248,-0.9680543164210808,0.04481280291818961,0.04513871421214009,0.04269437950751156,-0.0011262175160374848,-0.009508694796183116,-0.01735507386210051,-0.07879314732436843
0.0,0.0,0.0,0.0013065582463376894,0.004572953862181912,-0.12449866889790255,-0.16671683223268915,-0.9701521618618927,0.057815202400442745,0.052915608976676416,0.052099010072715356,-0.0011287341142068167,-0.009529942524597965,-0.017393854778298346,-0.07896921516871352
0.0,0.0,0.0,0.0,0.0,-0.12430473582860474,-0.16645713542416338,-0.9687387834324743,0.06718293475191547,0.059518862098177534,0.060986450478680544,-0.001126975871543445,-0.009515097618862125,-0.017366760162155565,-0.07884620387539386
0.0,0.0,0.0,0.0,0.0,-0.12412103961480582,-0.16621114684349178,-0.9674048862224942,0.07506204809448444,0.06724647692629517,0.06594388173159696,-0.0011253104386115033,-0.009501036309010486,-0.01734109574907849,-0.0787296857956298
0.0,0.0,0.0,0.0,0.0,-0.12396665543906875,-0.16600441016948891,-0.9663967553616818,0.08033520633202147,0.07074051569722539,0.07155362507305557,-0.001123910755487252,-0.00948921873429659,-0.017319526555153696,-0.07863176027320978
0.0,0.0,0.0,0.0,0.0,-0.12395533632376324,-0.16598925268174936,-0.9664711228832733,0.07772615868130504,0.07252273383234739,0.07170969869969775,-0.001123808133734738,-0.009488352295167193,-0.017317945148303437,-0.07862458058478425
0.0,0.007811591662302171,0.0,0.0,0.0,-0.12405784008693634,-0.16615906431688576,-0.9673354341817522,0.07632576020041079,0.0694906174958964,0.06786320256625011,-0.0010685005846851874,-0.009021388671751535,-0.016465652763974076,-0.07475511855193757
0.0,0.0,0.0,0.0,0.0,-0.12422434451358544,-0.16638207496834675,-0.9686989289342219,0.06616172618721723,0.06127292868569872,0.061435888602416,-0.0011262470250380848,-0.009508943941731334,-0.0173555285974227,-0.0787952118518674
0.0,0.0065139682308946985,0.013679333284878867,0.016936317400326216,0.03712961891609978,-0.1241399495602757,-0.16626903909358717,-0.9680733886344156,0.06513968230894698,0.05911426169536938,0.059602809312686494,-0.001125481880609547,-0.009502483799936024,-0.01734373767969735,-0.07874168032991566
0.0,0.0,0.0006516285098106069,0.0,0.0006516285098106069,-0.12418410325715638,-0.1663281771291574,-0.968515454131505,0.06728064363794516,0.06288215119672357,0.061741801304555,-0.0011258821883749132,-0.009505863612726364,-0.01734990644437786,-0.078769686916816
0.0,0.0,0.0,0.0,0.0,-0.12414893744854541,-0.16631364938010573,-0.9682737671606743,0.06937878440650709,0.06270148355987143,0.06351578854116846,-0.0011255633669113245,-0.009503171791698396,-0.01734499338808934,-0.07874738132647223
0.0,0.0,0.0,0.0,0.0,-0.1241626396521366,-0.1663320052640193,-0.9684132104364993,0.07052659447642025,0.06368567769117857,0.06564022534410476,-0.0011531005486184374,-0.009155674660814935,-0.016510893224821434,-0.07346350061380125
0.0,0.0,0.0,0.0,0.0,-0.1240979444375844,-0.16624533760942045,-0.9680388519003699,0.07228058156931323,0.0657688174639697,0.06755955259293918,-0.0011524997230592986,-0.009150904076537642,-0.01650229018784815,-0.0734252222963679
0.0,0.0,0.0,0.0,0.0,-0.1213935464981717,-0.16630948441633073,-0.9685100899176644,0.07133132997880225,0.06839990545912544,0.0680741916236058,-0.0010952972034752497,-0.008696713259304729,-0.01568322481589909,-0.06978087619666318
0.0,0.0,0.0,0.0,0.0,-0.1213413044330647,-0.16623791264696225,-0.968125846155517,0.07488194263376678,0.06706817470676503,0.06723096153857756,-0.0011524482493319758,-0.009150495372629287,-0.01650155315132802,-0.07342194292909737
0.0,0.0,0.0,0.0,0.0006506765308069565,-0.12125357151587635,-0.166117718315016,-0.9675560013099442,0.0769424997679226,0.07092374185795826,0.06962238879634434,-0.0011516149992915638,-0.009143879326621621,-0.016489622099466757,-0.07336885695586755
0.0,0.0,0.0,0.0,0.03903585845148165,-0.12123887037389344,-0.16613010759309735,-0.9675362816020157,0.06896334993095092,0.06961394757180894,0.06863805111052192,-0.001151475374079683,-0.009142770695621522,-0.016487622848865735,-0.07335996149844104
0.0,0.06283185775922179,0.0006477511109198123,0.05700209776094348,0.04145607109886799,-0.12074080707545301,-0.16540324617337407,-0.9633030646043989,0.07530106664442818,0.07125262220117935,0.06898549331296001,-0.0011464373768297809,-0.009102768751456767,-0.01641548531085161,-0.07303899303259134
0.0,0.0,0.0,0.0,0.000650821503481722,-0.12131312824899299,-0.16618727091405772,-0.967869198902843,0.0767969374108432,0.06914978474493297,0.06687190948274695,-0.0011518715825535118,-0.0091459166102502,-0.016493296036528337,-0.07338520375636486
0.0,0.0,0.0,0.0,0.0,-0.12136110991853953,-0.16620841736497222,-0.9681225360007497,0.07501672254283552,0.06818222721355331,0.0660667881830612,-0.0011520181521177527,-0.009147080379747125,-0.01649539472118172,-0.07339454163525623
0.0,0.0,0.0,0.0,0.0,-0.1212381040550938,-0.16603995639832772,-0.9672713418458289,0.08063032932599427,0.07298995537776497,0.07152690504725298,-0.0010933079973896114,-0.008680918865887517,-0.015654741983890358,-0.06965414480069947
0.0,0.0,0.001949324977570884,0.0,0.0,-0.12115054735603044,-0.1659525330905346,-0.9666702563774014,0.08170920530984621,0.07456168039208631,0.07326213040703906,-0.0011500193907820191,-0.009131210117143816,-0.016466775070418615,-0.07326720147850196
0.0,0.0,0.0,0.0,0.0,-0.12122936440121582,-0.16606049701298214,-0.9674291836555056,0.07867392380019905,0.0713591994799326,0.06924605689852231,-0.0011507675601651994,-0.009137150618578655,-0.01647748787843399,-0.07331486700255913
0.0,0.0,0.0,0.0,0.0,-0.12139216696479165,-0.16628350465437267,-0.9688585876122631,0.06917628179141386,0.06559539191044654,0.06396771469182504,-0.0011523129605704573,-0.00914942117325681,-0.016499615993030223,-0.07341332374491022
0.042960906016212136,0.009112919457984392,0.028640604010808094,0.00585830536584711,0.015622147642258957,-0.12136455949579929,-0.16624568782637242,-0.9687358845246622,0.059884899295326005,0.05874578436307796,0.05809486154465051,-0.001152050897167819,-0.009147340377043558,-0.01649586358751426,-0.07339662780719372
0.01240089513317465,0.020885718119030994,0.011095537750735214,0.031328577178546486,0.03263393456098593,-0.1217245759124775,-0.1666941377375161,-0.9713816961423072,0.04079241820123241,0.04519799936696551,0.0396502304915979,-0.0011551585694883635,-0.009172015447013316,-0.01654036139468617,-0.07359461616796709
0.002612249329767143,0.005877560991976071,0.0019591869973253568,0.005877560991976071,0.008489810321743214,-0.12179612500039301,-0.16682477282225416,-0.9718547100232433,0.049306206099354814,0.0478368158513608,0.04669395676958768,-0.0011558375658325703,-0.009177406711141053,-0.016550083735164346,-0.07363787470982552
0.0,0.0,0.0,0.0006526934235698924,0.0,-0.12175995816696343,-0.16673053505092902,-0.9712730836143568,0.0551525942916559,0.05482624757987096,0.05237864724148386,-0.0010974254139715105,-0.008713611354527376,-0.015713698009441914,-0.06991646349907646
0.0,0.0,0.0,0.0,0.0,-0.12142441832016031,-0.1662710675952021,-0.9686290438120962,0.07306293731674078,0.06541492383369665,0.06329951584902486,-0.0011520012452969715,-0.009146946138764576,-0.01649515263759844,-0.07339346450955342
0.0,0.0,0.0,0.0,0.0,-0.12126844663062052,-0.1660574896370518,-0.9675148353936427,0.078007041520635,0.07199399873675273,0.06809364666072097,-0.001150521480492934,-0.009135196733965035,-0.01647396433905276,-0.07329918938088407
0.0,0.0,0.0,0.0,0.0,-0.12125691458946768,-0.16607419821822025,-0.967520328954289,0.07913711793764508,0.07003716187089327,0.06873716814707159,-0.0011504120714798812,-0.00913432802105906,-0.016472397744938735,-0.07329221898345674
0.0,0.0,0.0,0.0,0.0,-0.12128341519706533,-0.1660659838309228,-0.967602466258688,0.07897071246754254,0.06954622414837079,0.06824629472503677,-0.0011503551696227102,-0.00913387621753466,-0.016471582984691528,-0.07328859379255363
0.0,0.0,0.0,0.0,0.0,-0.12134662800774888,-0.1661525372774911,-0.9682043253447852,0.07559777870257668,0.06698125768916471,0.06568065074374403,-0.0011509547337382,-0.009138636785887784,-0.016480167959439955,-0.07332679174399774
0.0,0.0,0.0,0.0,0.0,-0.12130108834831042,-0.1660901825991067,-0.9679059780075928,0.07426928908785888,0.07085647711664435,0.06776869485697408,-0.001150522796835922,-0.009135207185792636,-0.016473983187364427,-0.07329927324448474
0.0006506194173944654,0.0,0.0,0.0,0.0013012388347889308,-0.12140558328580724,-0.1662332611442859,-0.9688373744420983,0.06945362280685918,0.0697789325155564,0.06408601261335484,-0.0010939382222771334,-0.008685922882257016,-0.015663765980814866,-0.06969429613561814
0.018184304962700924,0.007793273555443253,0.05065627811038115,0.00714383409248965,0.010391031407257672,-0.12121787576029026,-0.16593178278464593,-0.9671777202036556,0.07030182186472768,0.06608046535552926,0.06478158642962205,-0.0011494255459647397,-0.00912649496029775,-0.01645827198854778,-0.0732293679008916
0.0,0.0,0.009743359604194198,0.00064955730694628,0.0,-0.12123987134152314,-0.16599436979012183,-0.9673856972350947,0.07729731952660732,0.07242563972451022,0.06982741049672508,-0.0011496341148974061,-0.00912815100780734,-0.01646125842314916,-0.07324265573076152
0.0006446949200452762,0.05125324614359946,0.0012893898400905524,0.0760740005653426,0.08961259388629339,-0.1203323068264508,-0.16475178681757033,-0.9602086139154343,0.07462343699524071,0.06866000898482191,0.06334127589444838,-0.0011410283062929215,-0.009059820467274422,-0.016338034488209457,-0.07269438365990415
0.017521966589918177,0.0545127849464121,0.000648961725552525,0.020117813492128277,0.013628196236603026,-0.12112870607437878,-0.16584216896494777,-0.9666609382967637,0.07235923239910654,0.0670052981632982,0.0639227299669237,-0.00114858001130849,-0.009119781373840487,-0.01644616503703869,-0.07317549928049001
0.0,0.0,0.000650241995074974,0.000650241995074974,0.0,-0.12140018048049764,-0.16616934184140958,-0.9686004758636811,0.0699010144705597,0.06762516748779729,0.06534932050503488,-0.001150845926114668,-0.009137772848043969,-0.016478609976438095,-0.07331985966081757
0.0,0.0,0.0,0.0006496086634305688,0.0006496086634305688,-0.1212819374624872,-0.16600749393968184,-0.9677220259125182,0.07535460495794598,0.07113214864564728,0.06918332265535558,-0.0011497250093661902,-0.009128872714327774,-0.016462559913180207,-0.07324844657516907
0.0,0.0,0.0,0.0,0.0,-0.12131379714931395,-0.16605110263260406,-0.9680737047825677,0.07699884821742743,0.07033861029144742,0.06708971374218888,-0.0010925256825845345,-0.00867470724814881,-0.01564354025807028,-0.06960430388776125
0.004553323936309147,0.0,0.0006504748480441639,0.0,0.0,-0.12144365412984541,-0.16626137116008827,-0.9692400473282063,0.06846247775664825,0.06618581578849368,0.06163249185218452,-0.001151902286407303,-0.009470263989168823,0.0,-0.07213820213588504
0.0,0.02113341041164627,0.0006502587818968084,0.011704658074142551,0.014305693201729785,-0.12140331458013413,-0.1662061446528242,-0.9689180979653393,0.06713921923084547,0.06437561940778404,0.06405049001683562,-0.0011515196627133934,-0.009467118281904765,0.0,-0.07211424022027904
0.0,0.0,0.0,0.0,0.0,-0.1213406696408854,-0.1661203811473503,-0.9684831219355402,0.07262892250867137,0.06824194061217444,0.06710457493530485,-0.001150925470705013,-0.009462233184231101,0.0,-0.07207702877993911
0.0,0.0,0.0,0.0,0.0,-0.12370251095204493,-0.16591033346106618,-0.9673559075001054,0.07740534923799744,0.07237481291435399,0.06994068243517168,-0.0011494702053694932,-0.009450268847442916,0.0,-0.07198589238219613
0.0,0.0,0.0,0.0,0.0,-0.12394157986889101,-0.1662634915045625,-0.969355502004891,0.06779960488695731,0.061458634645731085,0.060645689743009774,-0.0011516916849080216,-0.00946853254734581,0.0,-0.0721250131582221
0.06549618832689952,0.1467366526939191,0.03589694937147377,0.11335878748886455,0.1624809287340392,-0.12001861625383532,-0.1610009667862679,-0.9387052260640392,0.05069656884918665,0.04880725572437224,0.047232828120360226,-0.00111523866744257,-0.00916883724968621,0.0,-0.06984213276687624
0.0,0.0006511607376696256,0.0,0.0,0.0019534822130088765,-0.12409495758138887,-0.1664692425852398,-0.9705225214596933,0.058278886021431484,0.06055794860327518,0.055837033255170386,-0.0010954610577767333,-0.009006237365394605,0.0,-0.06860355448765279
0.0,0.0,0.0,0.0,0.0,-0.12396874072878898,-0.16633245181346634,-0.9696329787765073,0.06358622277968845,0.06147210284072181,0.06049635517658338,-0.0011519440694308953,-0.009470607504646093,0.0,-0.07214081880939746
0.0,0.0,0.0,0.0,0.0,-0.12385280474184357,-0.16617689714017791,-0.9688886472484719,0.07132543786130045,0.06336428420479995,0.0625519215867897,-0.001150866767428711,-0.009461750560374748,0.0,-0.07207335247087898
0.0,0.0,0.0,0.0,0.0,-0.12153689145109393,-0.16632048779258615,-0.9698884604909082,0.06488255243375231,0.061305068339660714,0.06016677794608611,-0.0011518612119803544,-0.009469926299356937,0.0,-0.07213562983843515
0.0,0.0013038211052322272,0.0,0.005215284420928909,0.0032595527630805677,-0.1218094867563208,-0.16669352830394024,-0.972031229478256,0.049219246722516576,0.04954520199882463,0.047915425617284346,-0.0011544447234961572,-0.009491166413524972,0.0,-0.07229742296806653
0.0,0.0,0.0,0.0,0.0,-0.12184134608933819,-0.16672511643846036,-0.971960165606735,0.04970787929005905,0.049870855943469086,0.04873001936959887,-0.001154437748106612,-0.009491109065969366,0.0,-0.0722969861323497
0.0,0.0,0.0,0.0,0.0,-0.12171624087333831,-0.1665539251115905,-0.9709947305625863,0.05763449607967062,0.05454111917143971,0.05486673779335876,-0.0011532523854323568,-0.009481363710325428,0.0,-0.07222275246408738
0.0,0.0,0.0,0.0,0.0,-0.1215845009378728,-0.16632915814314506,-0.9697819126692112,0.06812504131180623,0.06292217419491411,0.06080850942867668,-0.0010941112511904394,-0.008995140048491156,0.0,-0.06851902247345362
0.0,0.0,0.0,0.0,0.0,-0.12142341718638432,-0.16614126834061035,-0.9686269763087149,0.0720941391157457,0.06900902955899083,0.06462492650465493,-0.0011501702059586675,-0.009456023841117534,0.0,-0.07202973011443518
0.0,0.0,0.0,0.0,0.0,-0.12144984066716388,-0.16617742306852376,-0.9690001729828385,0.07032332309291515,0.06675031360551532,0.06317730411811547,-0.0011504204995267007,-0.009458081607815316,0.0,-0.07204540481898015
0.0,0.0,0.0,0.0,0.0,-0.1215232748840174,-0.16627790165997136,-0.9697810847791685,0.06744070483667722,0.061427919104250564,0.059152810989278326,-0.001151116097215186,-0.009463800403426665,0.0,-0.07208896681833489
0.0,0.0,0.0,0.0,0.0,-0.12156044177114966,-0.16632875637903227,-0.9701752187464235,0.06339739541421285,0.06079647662798873,0.05754532814520859,-0.0011514681565396418,-0.009466694828398113,0.0,-0.07211101463177455
0.010396874595571587,0.005198437297785794,0.024042772502259297,0.005848241960009018,0.003898827973339345,-0.12151347183574292,-0.16622003259670073,-0.9695410462701617,0.06514291738787822,0.061244089414538884,0.05961957775898082,-0.001150715478674799,-0.009460506753104768,0.0,-0.07206387797044664
0.044105277929046054,0.002594428113473298,0.0006486070283683244,0.008431891368788217,0.0006486070283683244,-0.12128951430487665,-0.1659461082080358,-0.9677541166769584,0.07329259420562066,0.06632006865066116,0.0643742475655562,-0.0011485946323732306,-0.009443070400565743,0.0,-0.07193105937896795
0.0,0.0,0.0,0.0,0.0,-0.12143747574882122,-0.16614854636543266,-0.9690320925796311,0.07451845102768574,0.06412807877110212,0.06477747703713858,-0.001092496015617619,-0.0089818605303681,0.0,-0.06841786789489174
0.0,0.0,0.0,0.0,0.0006505683577607753,-0.121688811319153,-0.16644791433309436,-0.9707781034506289,0.05725001548294823,0.058225868019589386,0.055786236677986475,-0.0011520678793686449,-0.009471625397230218,0.0,-0.0721485724412994
0.0,0.0,0.0,0.0,0.0,-0.12167137862923905,-0.166424069619304,-0.9706715571209943,0.05870538316647327,0.056428720107385665,0.058054908006733956,-0.0011519028383769289,-0.009470268527138868,0.0,-0.07213823670313688
0.0,0.0,0.0,0.0,0.0,-0.12154457356759503,-0.16628311347739946,-0.96985486917035,0.06286788287979055,0.062380534950489834,0.061893187021189136,-0.0011507023332780805,-0.009460398679374352,0.0,-0.07206305473630878
0.0,0.0,0.0,0.0,0.0,-0.12152463489597999,-0.16621140603891651,-0.969566535227013,0.0660883570318865,0.06365266819778749,0.06202887564172148,-0.0011502061078042475,-0.009456319005003704,0.0,-0.07203197847753341
0.0,0.0,0.0,0.0,0.0,-0.12148623749907997,-0.16615888923578065,-0.9693251183885704,0.06980101833859484,0.06282091650473537,0.06282091650473537,-0.0011498426842031317,-0.009453331149624758,0.0,-0.0720092189730966
0.0,0.0,0.0006487799198072577,0.0,0.0,-0.12138672299593792,-0.16602278147867724,-0.968563542280255,0.0754206656775937,0.06601335684038848,0.0653645769205812,-0.0011489007995438849,-0.009445587527204981,0.0,-0.07195023318346913
0.0,0.0,0.0,0.0,0.0,-0.12148625784001704,-0.16619138265180308,-0.969487608663439,0.07142430979370322,0.06282092702309806,0.06249627106949032,-0.0010923507324027064,-0.008980666097111506,0.0,-0.06840876949300913
0.0,0.0,0.0,0.0,0.0,-0.12145754641989896,-0.16610771576902558,-0.9691293297827152,0.07041487462761975,0.06489850196093987,0.06327603941191637,-0.001149264003335297,-0.009448573575437654,0.0,-0.07197297892226188
0.0,0.0,0.0,0.0,0.0,-0.12140906593925244,-0.1660414129155846,-0.9688073688147453,0.07346821649810492,0.06535914182943993,0.06454823436257343,-0.001148805267975381,-0.009444802122762514,0.0,-0.07194425049233255
0.015564705578081015,0.03372352875250887,0.014916176178994305,0.039560293344289246,0.023995587766208235,-0.12137227703907759,-0.16599109969624315,-0.9685786575359998,0.06436654285935588,0.05658419007031536,0.056746322420087036,-0.001148457161497525,-0.009441940195773971,0.0,-0.0719224502270143
0.016875509224735484,0.0019471741413156329,0.016226451177630274,0.001298116094210422,0.016875509224735484,-0.12150366641809549,-0.16612640715657873,-0.9694006462539878,0.06571712726940261,0.060362398380784624,0.060686927404337225,-0.001187163226575238,-0.009545985169380083,0.0,-0.0729734520153408
0.0,0.0,0.0,0.0006486102667063178,0.0,-0.1214198419274227,-0.16604422827681736,-0.9687642943525564,0.07199573960440128,0.0671311626041039,0.0638881112705723,-0.0011863442113492222,-0.009539399464039802,0.0,-0.07292310816459005
0.0,0.0,0.0,0.0,0.0,-0.12137341279673419,-0.1659807354485254,-0.9684911077196673,0.07504793018815162,0.06678131152811764,0.06516040590850314,-0.0011858905710746515,-0.00953575174042746,0.0,-0.0728952234592121
0.0,0.0,0.0,0.0,0.0,-0.12141865107784591,-0.16604259976457564,-0.9689169439777784,0.07329224130233221,0.06761695713069145,0.0637253336987092,-0.0011270159490209138,-0.009062340607450021,0.0,-0.06927627330219478
0.0,0.0,0.0,0.0,0.0,-0.12154791464075619,-0.16617498610431822,-0.9698842011240899,0.062477900048986824,0.0637761421279268,0.059556855371371856,-0.001187278443109965,-0.009546911626085574,0.0,-0.07298053423291634
0.04083736918960757,0.026900806688392294,0.025280276164995164,0.04148558139896642,0.03954094477088987,-0.12137773620244474,-0.1659423255958657,-0.9685586832239942,0.05104671148700947,0.05315340116742573,0.049750287068291765,-0.0011856161423466284,-0.009533545057716001,0.0,-0.07287835466546264
0.0,0.0,0.0006504533154394803,0.0006504533154394803,0.0032522665771974007,-0.12179738331604267,-0.16654857141827892,-0.9719723892612153,0.048783998657961014,0.051385811919718936,0.04715786536936231,-0.0011897152498727486,-0.009566506000892216,0.0,-0.07313032172413407
0.0,0.0,0.0,0.0,0.0006494298942575722,-0.12160574769973038,-0.16628652442465133,-0.9705080339785157,0.05893576290387466,0.059098120377439056,0.05731218816823073,-0.0011878433556748748,-0.009551454090715466,0.0,-0.07301525870805632
0.0,0.0,0.0,0.0006494993850202608,0.0006494993850202608,-0.12165123481429485,-0.16630431753443778,-0.9706443559435287,0.06105294219190452,0.05601932195799749,0.05569457226548736,-0.001187970458140392,-0.00955247612224715,0.0,-0.07302307153906457
0.0,0.0,0.0,0.0,0.0,-0.12156569512443663,-0.1661873798003844,-0.9699942945193301,0.06393070459026699,0.060847751830837876,0.05922514511534886,-0.0011871351306181914,-0.009545759249655414,0.0,-0.07297172499168689
0.0,0.0006492421652680726,0.007141663817948799,0.0006492421652680726,0.0012984843305361453,-0.12160305755471,-0.16627091852515338,-0.9702924159931344,0.0644372849028562,0.0598925897459797,0.05843179487412653,-0.0011281249912630223,-0.009071258421394687,0.0,-0.06934444475401384
0.0019469607398825187,0.0,0.0038939214797650374,0.0,0.006489869132941729,-0.12158769820566329,-0.16620554849463767,-0.9699109419181413,0.06262723713288769,0.062140496947917054,0.060031289479710995,-0.0011870331188830103,-0.00954493897280608,0.0,-0.07296545445677173
