,Date,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
542,27/11/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,247.68,0.5
543,28/11/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,248.37,0.5
544,29/11/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,248.65,0.5
545,30/11/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,248.76,0.5
546,01/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,248.82,0.5
547,02/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,248.88,0.5
548,03/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,248.93,0.5
549,04/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,248.96,0.5
550,05/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,248.99,0.5
551,06/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.01,0.5
552,07/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.03,0.5
553,08/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.04,0.5
554,09/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.04,0.5
555,10/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.05,0.5
556,11/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.16,0.5
557,12/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.23,0.5
558,13/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.28,0.5
559,14/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.31,0.5
560,15/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.33,0.5
561,16/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.35,0.5
562,17/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.36,0.5
563,18/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.37,0.5
564,19/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.38,0.5
565,20/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.39,0.5
566,21/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.42,0.5
567,22/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.82,0.5
568,23/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.94,0.5
569,24/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,249.99,0.5
570,25/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,250.01,0.5
571,26/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,250.04,0.5
572,27/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,250.06,0.5
573,28/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,250.09,0.5
574,29/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,250.2,0.5
575,30/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,250.67,0.5
576,31/12/2003,2.4712246929970267,3.3406571523398827,2.670063060073033,2.674742781281121,3.1298705609027775,14.5,250.95,0.5
577,01/01/2004,0.0,0.0,0.4,0.0,0.0,14.5,251.14,0.5
578,02/01/2004,0.0,0.0,0.0,0.0,0.0,6.5,251.21,0.5
579,03/01/2004,0.0,0.0,0.0,0.0,0.0,4.45,251.28,0.5
580,04/01/2004,0.0,0.0,0.0,0.0,0.0,2.0,251.35,0.5
581,05/01/2004,0.2,0.0,0.0,0.0,0.0,0.9,251.37,0.5
582,06/01/2004,0.0,0.0,0.0,0.0,0.0,2.25,251.42,0.5
583,07/01/2004,0.0,0.0,0.0,0.0,0.0,3.65,251.43,0.5
584,08/01/2004,0.0,0.8,0.0,0.0,0.0,3.35,251.45,0.5
585,09/01/2004,4.6,5.8,3.8,5.6,7.8,5.55,251.49,0.5
586,10/01/2004,0.0,0.0,0.0,0.0,0.0,6.1,251.52,0.5
587,11/01/2004,0.0,0.0,0.0,0.0,0.0,6.25,251.53,0.5
588,12/01/2004,1.8,1.6,1.2,3.4,3.6,6.7,251.55,0.5
589,13/01/2004,0.4,2.6,0.8,1.2,0.6,8.6,251.58,0.5
590,14/01/2004,0.0,0.2,0.0,0.0,0.0,12.2,251.59,0.5
591,15/01/2004,7.0,13.0,10.0,8.8,6.0,9.1,251.64,0.5
592,16/01/2004,3.2,11.4,4.6,5.6,4.4,5.45,251.7,0.5
593,17/01/2004,19.6,49.6,20.2,36.4,18.2,4.9,251.8,21.6
594,18/01/2004,27.0,40.2,26.6,25.2,24.8,8.35,252.32,32.8
595,19/01/2004,0.0,0.0,0.0,0.2,0.0,5.55,252.21,37.0
596,20/01/2004,0.2,0.0,0.0,0.0,0.0,3.15,252.05,19.0
597,21/01/2004,0.0,0.0,0.0,0.0,0.0,4.2,251.98,11.5
598,22/01/2004,0.0,0.0,0.0,0.0,0.0,4.25,251.91,8.5
599,23/01/2004,0.0,0.0,0.0,0.0,0.0,2.75,251.86,7.0
600,24/01/2004,0.0,0.0,0.0,0.0,0.0,2.4,251.82,6.0
601,25/01/2004,0.2,2.2,0.6,1.2,1.8,1.9,251.81,6.0
602,26/01/2004,0.6,0.0,0.2,0.2,0.4,-0.1,251.78,5.5
603,27/01/2004,8.4,6.8,7.8,8.8,7.6,1.1,251.77,5.15
604,28/01/2004,3.6,1.8,0.6,0.6,4.8,2.15,251.75,4.95
605,29/01/2004,0.0,0.0,0.0,0.0,0.2,0.6,251.72,5.0
606,30/01/2004,6.8,13.0,19.2,12.6,20.6,-0.1,251.73,5.05
607,31/01/2004,5.8,0.2,0.0,5.4,4.2,1.7,251.71,5.0
608,01/02/2004,8.2,0.6,0.0,12.8,0.0,1.65,251.7,4.8
609,02/02/2004,0.0,0.2,0.0,1.6,0.0,4.55,251.7,4.6
610,03/02/2004,0.0,0.0,0.0,0.0,0.0,6.75,251.75,5.25
611,04/02/2004,0.0,0.0,0.0,0.0,0.0,8.2,251.79,5.8
612,05/02/2004,0.0,0.0,0.0,0.0,0.0,6.55,251.79,5.9
613,06/02/2004,0.0,0.0,0.0,0.2,0.2,7.65,251.77,6.0
614,07/02/2004,3.2,8.2,6.4,4.4,4.2,9.4,251.75,5.8
615,08/02/2004,1.2,1.4,1.6,1.4,0.8,8.9,251.76,6.1
616,09/02/2004,0.0,0.0,0.0,0.0,0.0,9.5,251.75,6.6
617,10/02/2004,0.2,0.0,0.0,0.0,0.0,7.85,251.73,6.8
618,11/02/2004,0.0,0.0,0.0,0.0,0.0,8.3,251.7,6.3
619,12/02/2004,0.2,0.0,0.0,0.0,0.2,7.05,251.68,3.5
620,13/02/2004,0.0,0.0,0.2,0.0,0.0,6.25,251.68,3.5
621,14/02/2004,0.0,0.0,0.0,0.0,0.0,5.4,251.68,3.6
622,15/02/2004,0.0,0.0,0.0,0.0,0.0,5.8,251.68,3.7
623,16/02/2004,0.0,0.0,0.0,0.0,0.0,8.75,251.68,3.8
624,17/02/2004,0.0,0.0,0.0,0.0,0.0,8.8,251.67,4.0
625,18/02/2004,10.0,11.6,8.2,8.8,11.6,6.55,251.66,4.2
626,19/02/2004,23.4,21.4,20.6,23.2,25.0,3.15,251.73,5.3
627,20/02/2004,1.4,1.4,1.4,0.6,2.8,3.05,251.88,6.0
628,21/02/2004,14.4,26.0,13.8,18.0,18.8,5.75,251.89,6.7
629,22/02/2004,14.6,27.4,16.4,25.2,28.4,9.15,252.14,17.6
630,23/02/2004,13.2,29.2,21.8,29.0,23.8,10.05,252.28,44.5
631,24/02/2004,0.0,0.2,0.0,0.0,0.0,8.25,252.11,33.5
632,25/02/2004,3.4,3.4,2.8,3.2,5.2,1.65,251.96,8.1
633,26/02/2004,12.4,14.8,12.8,16.6,16.2,2.2,251.96,9.6
634,27/02/2004,2.4,2.4,1.6,3.4,2.4,3.1,252.03,12.4
635,28/02/2004,10.6,1.4,7.2,9.0,0.6,4.55,251.99,12.2
636,29/02/2004,4.4,13.2,7.0,17.0,17.4,0.45,251.98,11.8
637,01/03/2004,0.0,4.6,0.0,0.4,7.6,1.6,251.99,8.9
638,02/03/2004,0.0,0.0,0.0,0.0,0.0,1.55,251.95,8.6
639,03/03/2004,0.0,0.0,0.0,0.0,0.0,2.7,251.9,7.1
640,04/03/2004,0.0,0.0,0.0,0.0,0.0,7.2,251.91,6.1
641,05/03/2004,0.0,0.0,0.0,0.0,0.0,8.7,251.91,6.2
642,06/03/2004,11.4,13.8,9.2,16.2,20.8,7.75,251.91,6.3
643,07/03/2004,5.6,7.4,6.6,6.8,11.2,3.35,252.0,7.7
644,08/03/2004,0.2,1.8,0.6,0.2,0.4,1.35,251.98,7.9
645,09/03/2004,0.0,0.0,0.0,0.0,0.0,2.85,251.96,7.0
646,10/03/2004,1.0,4.4,1.6,2.2,2.2,5.05,251.94,6.4
647,11/03/2004,7.2,14.4,7.6,7.8,8.6,6.05,251.93,6.7
648,12/03/2004,0.0,0.0,0.0,0.2,0.0,4.3,251.95,7.1
649,13/03/2004,0.0,0.0,0.0,0.0,0.0,7.05,251.94,7.3
650,14/03/2004,0.0,0.0,0.0,0.0,0.0,10.25,251.93,6.9
651,15/03/2004,0.0,0.0,0.0,0.0,0.0,12.5,251.91,6.9
652,16/03/2004,0.0,0.0,0.0,0.0,0.0,14.6,251.88,6.2
653,17/03/2004,0.0,0.0,0.0,0.0,0.0,14.45,251.86,5.6
654,18/03/2004,0.0,0.0,0.0,0.0,0.0,16.45,251.84,5.6
655,19/03/2004,0.0,0.0,0.0,0.0,0.0,14.25,251.84,5.2
656,20/03/2004,0.0,0.4,1.2,0.2,0.6,9.6,251.84,4.6
657,21/03/2004,1.0,2.2,1.4,1.8,1.2,10.9,251.84,4.6
658,22/03/2004,0.0,0.6,0.0,0.0,0.0,11.85,251.83,4.6
659,23/03/2004,5.6,11.0,5.0,7.2,9.0,10.3,251.84,4.8
660,24/03/2004,0.2,0.2,0.0,0.0,1.2,6.8,251.83,4.8
661,25/03/2004,1.6,0.4,0.4,1.0,2.6,6.85,251.8,4.8
662,26/03/2004,0.0,0.2,0.0,0.0,0.4,6.9,251.78,4.7
663,27/03/2004,0.0,0.0,0.0,0.0,0.0,8.0,251.77,4.6
664,28/03/2004,0.0,0.0,0.0,0.0,0.0,9.35,251.75,4.6
665,29/03/2004,0.0,0.0,0.0,0.0,0.0,10.45,251.72,0.6
666,30/03/2004,0.0,0.0,0.0,0.0,0.0,11.6,251.73,0.6
667,31/03/2004,8.2,8.0,8.2,8.8,10.2,11.2,251.74,0.6
668,01/04/2004,0.0,0.0,0.0,0.0,0.0,9.75,251.75,0.6
669,02/04/2004,0.0,0.0,0.0,0.0,0.0,12.45,251.76,0.6
670,03/04/2004,0.0,0.0,0.0,0.0,0.0,15.0,251.77,0.6
671,04/04/2004,0.0,0.0,0.0,0.0,0.0,15.95,251.78,0.6
672,05/04/2004,0.0,0.0,0.0,0.0,0.0,14.3,251.8,0.6
673,06/04/2004,0.2,1.0,0.0,0.0,0.0,12.4,251.82,0.6
674,07/04/2004,13.4,12.6,11.2,17.0,23.6,10.75,251.84,0.6
675,08/04/2004,0.2,0.4,0.0,0.0,0.2,6.5,251.87,0.6
676,09/04/2004,7.2,7.4,8.4,8.4,10.4,11.6,251.9,0.6
677,10/04/2004,0.2,0.4,0.0,0.0,0.2,8.3,251.93,0.6
678,11/04/2004,0.0,0.0,0.0,0.0,0.0,9.3,251.95,0.6
679,12/04/2004,0.6,3.6,5.2,1.2,2.4,12.15,251.98,0.6
680,13/04/2004,0.0,0.2,0.2,0.2,0.4,7.05,252.0,0.6
681,14/04/2004,0.0,0.0,0.0,0.0,0.0,9.3,252.0,0.6
682,15/04/2004,0.4,3.4,2.4,2.4,1.8,10.65,252.0,0.6
683,16/04/2004,14.4,19.4,14.8,19.0,19.8,11.45,252.01,2.9
684,17/04/2004,6.2,3.6,6.4,3.2,4.2,12.0,252.08,7.4
685,18/04/2004,2.2,4.2,2.2,2.6,5.2,11.8,252.09,9.9
686,19/04/2004,9.4,10.6,10.4,9.6,12.6,10.95,252.09,9.5
687,20/04/2004,0.8,0.2,1.2,0.6,0.6,8.9,252.11,10.0
688,21/04/2004,0.2,0.0,0.0,0.0,0.0,13.5,252.11,9.8
689,22/04/2004,0.0,0.0,0.0,0.0,0.0,15.8,252.09,9.3
690,23/04/2004,0.0,0.0,0.0,0.0,0.0,16.9,252.08,7.5
691,24/04/2004,11.2,13.8,10.8,12.4,14.0,18.25,252.07,6.8
692,25/04/2004,0.2,0.0,0.0,0.0,0.0,15.45,252.07,6.8
693,26/04/2004,0.0,0.0,0.0,0.0,0.0,13.2,252.06,5.0
694,27/04/2004,0.0,0.0,0.0,0.0,0.0,13.85,252.05,5.2
695,28/04/2004,0.0,0.0,0.0,0.0,0.0,15.05,252.05,5.0
696,29/04/2004,0.4,0.2,0.4,0.2,0.6,15.0,252.05,4.8
697,30/04/2004,2.6,3.8,4.0,2.6,3.2,15.7,252.05,4.6
698,01/05/2004,0.0,0.0,0.0,0.0,0.0,13.9,252.05,3.9
699,02/05/2004,2.8,1.8,4.4,5.2,3.6,14.45,252.04,3.2
700,03/05/2004,2.4,13.8,2.8,3.4,4.6,14.6,252.04,3.0
701,04/05/2004,24.2,46.6,27.0,33.8,39.8,16.9,252.06,11.8
702,05/05/2004,19.6,28.4,16.4,29.0,30.6,12.95,252.23,25.5
703,06/05/2004,14.2,13.0,11.4,19.0,29.6,10.15,252.36,38.5
704,07/05/2004,8.2,8.8,9.8,7.6,6.6,9.25,252.23,32.2
705,08/05/2004,11.0,23.2,17.8,16.4,14.0,9.1,252.18,27.2
706,09/05/2004,0.0,1.4,0.4,0.8,0.6,9.85,252.12,21.4
707,10/05/2004,0.0,0.0,0.0,0.0,0.0,11.05,252.06,10.9
708,11/05/2004,0.0,0.0,0.0,0.0,0.2,12.1,252.08,7.0
709,12/05/2004,1.4,2.4,1.2,1.6,1.4,15.35,252.08,9.1
710,13/05/2004,0.0,0.4,0.0,0.0,0.0,14.3,252.08,9.1
711,14/05/2004,0.0,0.0,0.0,0.0,0.0,14.2,252.08,8.0
712,15/05/2004,0.0,0.0,0.0,0.0,0.0,16.2,252.08,8.0
713,16/05/2004,0.0,0.0,0.0,0.0,0.0,15.35,252.07,7.8
714,17/05/2004,0.0,0.0,0.0,0.0,0.0,17.45,252.06,6.9
715,18/05/2004,0.0,0.0,0.0,0.0,0.0,16.15,252.06,6.1
716,19/05/2004,0.0,0.0,0.0,0.0,0.0,17.2,252.05,5.7
717,20/05/2004,0.0,0.0,0.0,0.0,0.0,16.7,252.05,4.8
718,21/05/2004,0.0,0.0,0.0,0.0,0.0,16.75,252.04,4.8
719,22/05/2004,0.0,0.0,0.0,0.0,0.0,16.15,252.04,4.5
720,23/05/2004,0.0,0.0,0.0,0.0,0.0,16.65,252.04,4.1
721,24/05/2004,0.0,0.0,0.0,0.0,0.0,15.75,252.03,3.3
722,25/05/2004,0.0,0.0,0.0,0.0,0.0,15.1,252.03,3.3
723,26/05/2004,0.0,0.0,0.0,0.0,0.0,16.45,252.03,3.3
724,27/05/2004,0.0,0.0,0.0,0.0,0.0,17.2,252.03,3.3
725,28/05/2004,0.2,0.0,0.2,0.4,0.0,15.8,252.03,3.3
726,29/05/2004,0.0,0.0,0.0,0.0,0.0,17.05,252.02,2.5
727,30/05/2004,0.0,0.0,0.0,0.0,0.0,16.5,252.02,2.0
728,31/05/2004,9.4,7.0,5.8,8.6,11.2,14.45,252.02,2.0
729,01/06/2004,7.8,7.2,5.8,7.4,11.6,17.75,252.02,2.0
730,02/06/2004,1.2,7.2,2.6,2.6,0.0,16.1,252.02,2.0
731,03/06/2004,5.6,7.0,7.2,4.8,6.8,17.85,252.02,2.0
732,04/06/2004,0.2,0.0,0.0,0.0,0.0,19.0,252.02,2.0
733,05/06/2004,8.0,0.0,2.6,0.4,0.2,18.7,252.02,2.0
734,06/06/2004,8.0,4.2,4.2,6.2,7.4,18.2,252.02,2.0
735,07/06/2004,0.0,0.0,0.0,0.0,0.0,16.75,252.02,2.3
736,08/06/2004,0.0,0.0,0.0,0.0,0.0,19.85,252.01,1.7
737,09/06/2004,0.0,0.0,0.0,0.0,0.0,21.65,252.01,1.7
738,10/06/2004,0.0,0.0,0.0,0.0,0.0,23.3,252.01,1.6
739,11/06/2004,0.0,0.0,0.0,0.0,0.0,22.05,252.01,1.4
740,12/06/2004,0.0,0.0,0.0,0.0,0.0,21.5,252.0,0.8
741,13/06/2004,0.0,1.2,0.2,0.4,0.0,20.0,252.0,0.8
742,14/06/2004,0.0,0.2,0.2,0.2,0.0,16.8,251.99,0.6
743,15/06/2004,0.0,1.2,2.0,0.0,0.0,18.35,251.99,0.6
744,16/06/2004,0.0,0.0,0.0,0.0,0.0,20.05,251.98,0.6
745,17/06/2004,0.0,0.0,0.0,0.0,0.0,19.55,251.98,0.6
746,18/06/2004,0.0,0.0,0.0,0.0,0.0,19.95,251.97,0.6
747,19/06/2004,0.0,0.0,0.0,0.0,0.0,21.2,251.96,0.6
748,20/06/2004,0.2,1.6,2.4,0.8,0.4,21.75,251.96,0.6
749,21/06/2004,0.0,0.0,0.0,0.0,0.0,18.65,251.95,0.6
750,22/06/2004,0.0,0.0,0.0,0.0,0.0,17.3,251.94,0.6
751,23/06/2004,0.0,0.0,0.0,0.0,0.0,19.2,251.93,0.6
752,24/06/2004,0.0,0.0,0.0,0.0,0.0,20.75,251.92,0.6
753,25/06/2004,0.0,0.0,0.0,0.0,0.0,20.4,251.91,0.6
754,26/06/2004,0.0,0.0,0.0,0.0,0.0,20.4,251.9,0.6
755,27/06/2004,0.0,0.0,0.0,0.0,0.0,22.65,251.89,0.6
756,28/06/2004,0.0,0.0,0.0,0.0,0.0,24.45,251.88,0.6
757,29/06/2004,0.0,0.0,0.0,0.0,0.0,24.1,251.87,0.6
758,30/06/2004,0.0,0.0,0.0,0.0,0.0,24.7,251.86,0.6
759,01/07/2004,0.0,0.0,0.0,0.0,0.0,24.45,251.85,0.6
760,02/07/2004,0.0,0.0,0.0,0.0,0.0,23.5,251.84,0.6
761,03/07/2004,0.0,0.0,0.0,0.0,0.0,21.15,251.83,0.6
762,04/07/2004,0.0,0.0,0.0,0.0,0.0,21.65,251.81,0.6
763,05/07/2004,0.0,0.0,0.0,0.0,0.0,21.95,251.8,0.6
764,06/07/2004,0.0,0.0,0.0,0.0,0.0,23.0,251.78,1.0
765,07/07/2004,0.0,0.0,0.0,0.0,0.0,24.65,251.75,1.0
766,08/07/2004,0.0,0.0,0.0,0.0,0.0,25.2,251.73,1.0
767,09/07/2004,0.0,0.0,0.0,0.0,0.0,25.9,251.7,1.5
768,10/07/2004,0.0,0.0,0.0,0.0,0.0,20.0,251.67,1.5
769,11/07/2004,0.0,0.0,0.0,0.0,0.0,19.0,251.64,1.5
770,12/07/2004,0.0,0.0,0.0,0.0,0.0,18.55,251.61,2.0
771,13/07/2004,0.0,0.2,0.0,0.0,0.0,15.75,251.57,2.0
772,14/07/2004,0.0,0.0,0.0,0.0,0.0,21.15,251.54,2.0
773,15/07/2004,0.0,0.0,0.0,0.0,0.0,20.9,251.5,2.0
774,16/07/2004,0.0,0.0,0.0,0.0,0.0,20.85,251.46,2.0
775,17/07/2004,0.0,0.0,0.0,0.0,0.0,22.35,251.41,2.0
776,18/07/2004,0.0,0.0,0.0,0.0,0.0,23.65,251.37,2.0
777,19/07/2004,0.0,0.0,0.0,0.0,0.0,24.25,251.34,2.5
778,20/07/2004,0.0,0.0,0.0,0.0,0.0,25.2,251.3,2.5
779,21/07/2004,0.0,0.0,0.0,0.0,0.0,25.25,251.25,2.5
780,22/07/2004,0.0,0.0,0.0,0.0,0.0,26.05,251.2,2.5
781,23/07/2004,0.0,0.0,0.0,0.0,0.0,26.9,251.16,2.5
782,24/07/2004,0.0,0.0,0.0,0.0,0.0,26.1,251.11,2.5
783,25/07/2004,13.6,12.0,21.0,9.2,10.2,23.6,251.07,2.5
784,26/07/2004,0.0,0.0,0.0,0.0,0.0,22.8,251.03,2.5
785,27/07/2004,0.0,0.2,0.0,0.0,0.0,23.75,250.98,2.5
786,28/07/2004,0.0,0.0,0.0,0.0,0.0,21.5,250.93,2.5
787,29/07/2004,0.0,0.0,0.0,0.0,0.0,21.1,250.88,2.5
788,30/07/2004,0.0,0.0,0.0,0.0,0.0,22.6,250.84,3.0
789,31/07/2004,0.0,0.0,0.0,0.0,0.0,24.15,250.77,3.0
790,01/08/2004,0.0,0.0,0.0,0.0,0.0,24.7,250.71,3.0
791,02/08/2004,0.0,0.0,0.0,0.0,0.0,25.75,250.67,3.0
792,03/08/2004,0.0,0.0,0.0,0.0,0.0,24.25,250.61,3.0
793,04/08/2004,9.6,16.0,1.6,7.0,15.8,24.4,250.55,3.0
794,05/08/2004,3.4,2.6,2.0,5.2,9.6,23.3,250.5,3.0
795,06/08/2004,7.6,5.6,6.6,4.4,2.2,22.5,250.45,2.5
796,07/08/2004,0.0,0.2,0.0,0.0,0.0,22.7,250.4,2.5
797,08/08/2004,0.8,1.0,1.2,1.0,1.0,23.65,250.34,2.5
798,09/08/2004,0.0,0.0,0.0,0.0,0.0,22.55,250.3,2.5
799,10/08/2004,0.0,0.0,0.0,0.0,0.0,23.9,250.26,2.5
800,11/08/2004,0.0,0.0,0.0,0.0,0.0,26.2,250.22,2.5
801,12/08/2004,0.0,0.0,0.0,0.0,0.0,25.65,250.16,2.5
802,13/08/2004,0.2,2.6,0.0,0.0,0.0,25.15,250.11,2.5
803,14/08/2004,0.0,0.0,0.0,0.0,0.0,22.95,250.06,2.5
804,15/08/2004,0.0,0.0,0.0,0.0,0.0,23.4,250.01,2.5
805,16/08/2004,0.0,0.0,0.0,0.0,0.0,23.5,249.96,3.0
806,17/08/2004,0.0,0.0,0.0,0.0,0.0,24.15,249.91,3.0
807,18/08/2004,0.0,0.0,0.0,0.0,0.0,25.0,249.86,3.0
808,19/08/2004,0.0,0.0,0.0,0.0,0.0,25.75,249.8,3.0
809,20/08/2004,0.0,0.0,0.0,0.0,0.0,26.2,249.74,3.0
810,21/08/2004,0.4,0.8,0.6,0.6,2.0,23.7,249.68,3.0
811,22/08/2004,0.0,0.0,0.0,0.0,0.0,19.2,249.62,3.5
812,23/08/2004,0.0,0.0,0.0,0.0,0.0,21.85,249.55,3.5
813,24/08/2004,0.0,0.0,0.0,0.0,0.0,22.25,249.49,3.5
814,25/08/2004,0.0,0.0,0.0,0.0,0.0,23.7,249.42,3.5
815,26/08/2004,0.0,0.0,0.4,2.2,1.0,22.85,249.35,3.5
816,27/08/2004,0.0,0.4,0.0,0.0,0.0,18.85,249.28,3.5
817,28/08/2004,0.0,0.0,0.0,0.0,0.0,20.75,249.21,3.5
818,29/08/2004,0.0,0.0,0.0,0.0,0.0,21.75,249.14,3.5
819,30/08/2004,0.0,0.0,0.0,0.0,0.0,21.8,249.07,3.5
820,31/08/2004,0.0,0.0,0.0,0.0,0.0,21.35,249.0,3.2
821,01/09/2004,0.0,0.0,0.0,0.0,0.0,20.75,248.94,3.2
822,02/09/2004,0.0,0.0,0.0,0.0,0.0,22.35,248.88,3.2
823,03/09/2004,0.0,0.0,0.0,0.0,0.0,23.45,248.81,3.5
824,04/09/2004,0.0,0.0,0.0,0.0,0.0,24.6,248.74,3.5
825,05/09/2004,0.0,0.0,0.0,0.0,0.0,27.0,248.67,3.5
826,06/09/2004,0.0,0.0,0.0,0.0,0.0,23.65,248.6,3.5
827,07/09/2004,0.0,0.0,0.0,0.0,0.0,21.7,248.53,3.5
828,08/09/2004,0.0,0.0,0.0,0.0,0.0,21.7,248.46,3.5
829,09/09/2004,0.0,0.0,0.0,0.0,0.0,21.85,248.39,3.5
830,10/09/2004,0.0,0.0,0.0,0.0,0.0,23.4,248.32,3.5
831,11/09/2004,0.0,0.0,0.0,0.0,0.0,20.8,248.25,3.5
832,12/09/2004,0.0,1.6,0.2,0.2,0.0,21.8,248.18,3.5
833,13/09/2004,0.0,0.0,0.0,0.0,0.0,19.85,248.11,3.5
834,14/09/2004,24.0,20.2,37.2,32.8,38.2,21.65,248.04,3.5
835,15/09/2004,0.0,0.2,0.0,0.0,0.2,21.2,248.04,2.5
836,16/09/2004,5.4,5.2,3.8,6.0,7.2,18.7,247.99,2.5
837,17/09/2004,0.0,0.0,0.0,0.0,0.0,17.1,247.97,1.5
838,18/09/2004,0.0,0.0,0.0,0.0,0.0,17.25,247.93,1.5
839,19/09/2004,0.0,0.0,0.0,0.0,0.0,18.2,247.89,1.5
840,20/09/2004,0.0,0.0,0.0,0.0,0.0,20.3,247.86,3.5
841,21/09/2004,0.2,0.0,0.2,0.0,0.0,20.6,247.8,3.5
842,22/09/2004,0.0,0.0,0.0,0.0,0.0,19.35,247.74,3.0
843,23/09/2004,0.0,0.0,0.0,0.0,0.0,20.55,247.68,3.0
844,24/09/2004,21.6,23.4,22.2,29.0,20.0,20.0,247.62,3.0
845,25/09/2004,0.2,0.0,0.0,0.0,0.0,15.35,247.6,2.0
846,26/09/2004,0.0,0.0,0.2,0.0,0.0,15.0,247.55,2.5
847,27/09/2004,0.0,0.0,0.0,0.0,0.0,15.75,247.5,2.5
848,28/09/2004,0.0,0.0,0.0,0.0,0.0,14.5,247.44,2.5
849,29/09/2004,0.0,0.0,0.0,0.0,0.0,16.1,247.39,3.0
850,30/09/2004,0.0,0.0,0.0,0.0,0.0,16.9,247.32,3.0
851,01/10/2004,2.4,0.8,3.2,2.0,4.8,17.3,247.28,3.0
852,02/10/2004,0.0,0.0,0.0,0.0,0.0,18.0,247.22,3.0
853,03/10/2004,0.0,0.6,0.0,0.2,0.0,18.0,247.16,3.0
854,04/10/2004,0.2,0.4,0.2,0.0,0.2,17.05,247.09,3.0
855,05/10/2004,0.0,0.0,0.0,0.0,0.0,18.35,247.03,3.0
856,06/10/2004,0.2,0.0,0.0,0.0,0.0,18.75,246.98,3.0
857,07/10/2004,0.0,0.0,0.0,0.0,0.0,19.05,246.91,3.0
858,08/10/2004,0.0,0.0,0.0,0.0,0.0,18.4,246.88,1.0
859,09/10/2004,0.0,0.0,0.0,0.0,0.0,19.35,246.83,3.0
860,10/10/2004,13.6,13.8,3.4,11.6,17.8,20.8,246.77,3.0
