Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
1.836673781465458e-05,0.0,-0.0033913388644057955,-0.00860114331860274,-0.00996762861201304,-0.00897857978069389,-0.009202653982032677,-0.008423904298691323,-0.008799432956623105,-0.008800422423891742,-0.008697541208768289,0.14044825942917832,0.3153096623978645,0.29461302907397424,0.32395503538706666,0.6592337125328626,0.22879451589023875,0.33615557516473066,0.29752349892117574,0.00018274904125581306,0.0013860828491919332
0.00047753346836542856,0.0004591667965052198,-0.003391326686202048,-0.008601112432135776,-0.009967592818535312,-0.008978547538863067,-0.009202620935557614,-0.00879327373647321,-0.008799401358103556,-0.008800390821819042,-0.008697509976139179,0.14044775508337637,0.3153085301296172,0.2946119711267628,0.3239538720735248,0.6592313452428956,0.22879369429548158,0.3361543680393891,0.29752243052254784,0.0006455885158863391,0.0013860778718068876
7.346669740509513e-05,0.0004775335331331183,-0.0033913271461664465,-0.00860295026613664,-0.009967594170436281,-0.008981303757772879,-0.009206295518575982,-0.008793274929101712,-0.008799402551563145,-0.008803147016565524,-0.008697511155779276,0.14044777413225404,0.31530857289479786,0.2946120110848767,0.32395391601127005,0.659231434654202,0.22879372532668668,0.33615441363188314,0.29752247087540634,0.0003921284973996952,0.0013860780598001225
0.00016530010597177268,0.0,-0.0033913279013736254,-0.008602952181908702,-0.009967596390097892,-0.008978550756033451,-0.00920262423301741,-0.008793276887256755,-0.008799404511082734,-0.008802230642996895,-0.008697513092608897,0.1404478054082598,0.31530864311017004,0.2946120766913771,0.32395398815185467,0.6592315814569993,0.22879377627625788,0.33615448848936974,0.29752253713003063,0.00021856347345156608,0.0013860783684627954
0.002240732053924422,0.0018917655865099629,-0.0033913237908653254,-0.008602941754575405,-0.009967584308727736,-0.008981294871877396,-0.009206286410078824,-0.008422948524014262,-0.008799393845636534,-0.008803138306934225,-0.00869750255066167,0.1404476351764548,0.3153082609357439,0.29461171960252525,0.32395359549871233,0.6592307824257744,0.22879349896343418,0.33615408104843353,0.29752217651351287,0.0003765164516840217,0.0013860766884463524
0.0001102004001841043,0.0003857014006443651,-0.003391338042614847,-0.008603896244373943,-0.009968544533320434,-0.008983169288340902,-0.009206325098713714,-0.008424820594074773,-0.008799430824340062,-0.008805930311378135,-0.008697539101175706,0.14044822539568508,0.31530958599186765,0.29461295768319606,0.32395495688611864,0.659233552787016,0.22879446044863597,0.3361554937073417,0.29752342682513105,0.00017081062028536168,0.0013860825133156362
0.0,0.0,-0.0033913381637869556,-0.008606651561893183,-0.009971299899598397,-0.008983169609308483,-0.009206325427654627,-0.008424820895092621,-0.008799431138742689,-0.008806848962714001,-0.008697539411937754,0.14044823041388363,0.3153095972578421,0.29461296820968236,0.3239549684609911,0.6592335763413532,0.2287944686234351,0.3361555057181379,0.29752343745560805,1.0101703711142234e-05,0.0013860825628402012
0.0007163013715598121,0.001634636463303161,-0.003391332220893308,-0.008609391485093897,-0.009973119096332769,-0.008985908872708668,-0.009206309294727072,-0.008425724466745227,-0.008799415718846208,-0.008808670200002203,-0.00869752417059371,0.14044798429602218,0.3153090447174252,0.2946124519375052,0.32395440077064847,0.6592324211174139,0.22879406768990132,0.33615491664788805,0.29752291608319953,0.0003719257121560563,0.0013860801339048193
1.836673008206108e-05,0.0,-0.0033913374366157803,-0.008610323062470235,-0.00997405277106327,-0.008986841029152487,-0.009210915136153632,-0.008429410771161933,-0.008799429251967507,-0.0088105204203647,-0.008697537547010208,0.1404482002989556,0.31530952964911674,0.29461290503873094,0.32395489899852414,0.659233434988403,0.22879441956529503,0.3361554336396302,0.29752337366059345,0.00013315879309494283,0.0013860822656361958
0.0,0.0,-0.00339133717142417,-0.008613077398467717,-0.009974970327556919,-0.00898867699927519,-0.009211832752322173,-0.008429410112009294,-0.00879942856388062,-0.008813274740707398,-0.008697536866890924,0.14044818931636094,0.3153095049929321,0.29461288200095537,0.3239548736662996,0.6592333834384821,0.22879440167431198,0.3361554073533633,0.29752335039522865,0.00010101700755213231,0.001386082157249049
0.0,0.0,-0.0033913370870396384,-0.008613995520563316,-0.009975888415765384,-0.008988676775615536,-0.009211832523109875,-0.008429409902265532,-0.008799428344929918,-0.00881327452141217,-0.00869753665047553,0.1404481858216761,0.315309497147282,0.29461287467028646,0.3239548656055322,0.6592333670351884,0.22879439598136334,0.33615539898901764,0.2975233429921404,0.00016070887165230068,0.0013860821227600296
0.000679567445201309,0.0018917688339387794,-0.003391329612454788,-0.008614894869504704,-0.009975866428678135,-0.008988656964365422,-0.009211812220019367,-0.008429391323652455,-0.008799408950787693,-0.008813255096752652,-0.00869751748090494,0.14044787627064795,0.3153088021979065,0.2946122253367424,0.32395415160156604,0.6592319140697026,0.2287938917132584,0.3361546580947956,0.2975226872438573,0.0006143657038373997,0.001386079067803188
0.00023876727917347438,0.000734668551302998,-0.0033913344269860175,-0.008614907099716781,-0.009975880591005584,-0.008987751389503052,-0.009210906961961338,-0.008429403290512774,-0.008799421442946827,-0.008812349272879461,-0.008697529828412941,0.14044807565872391,0.31530924982885034,0.29461264358560685,0.32395461150595695,0.6592328499541492,0.22879421652254048,0.33615513531974395,0.29752310962458484,0.0010156792721763947,0.0013860810355626574
0.0,0.0,-0.003391335511799008,-0.008615828191418198,-0.009975883782069482,-0.00898775426448624,-0.009210909908327066,-0.008429405986892735,-0.008799424257687424,-0.008812352091755385,-0.008697532610560662,0.14044812058496173,0.3153093506893162,0.2946127378256854,0.3239547151318831,0.6592330608281797,0.22879428970875776,0.33615524284834825,0.29752320479565725,0.0009862928456174744,0.001386081478939371
0.00045916781080892533,0.0009918024713472787,-0.0033913341776741026,-0.008616743137640293,-0.009975879857634712,-0.008987750728773905,-0.009210906284827042,-0.008429402670830251,-0.008799420796062642,-0.008812348625044894,-0.008697529189019258,0.14044806533376794,0.31530922664908007,0.2946126219273352,0.3239545876906281,0.6592328014910419,0.228794199702871,0.336155110607501,0.29752308775235203,0.0007410968466456055,0.001386080933665742
0.0,0.0,-0.0033913364106294016,-0.008618585483612835,-0.009979559770955855,-0.00899051165525516,-0.009211830685787998,-0.00843124489345226,-0.008799426589863034,-0.008813272763583633,-0.008697534915731187,0.14044815780895184,0.31530943425805386,0.2946128159090488,0.3239548009919648,0.6592332355495275,0.22879435034777762,0.33615533194202485,0.2975232836504029,0.000456413104459838,0.001386081846302658
0.0,0.0,-0.003391336370442777,-0.008619503717699803,-0.009979559652700167,-0.00899142988493488,-0.00921366724906053,-0.008432163129759172,-0.008799426485591677,-0.008815109331578991,-0.008697534812667223,0.14044815614467066,0.3153094305217033,0.29461281241794884,0.32395479715316844,0.6592332277377521,0.2287943476366126,0.33615532795865477,0.2975232801248145,0.000343457744557823,0.0013860818298778793
0.0,0.0,-0.0033913358870107492,-0.008620420825081588,-0.00998047656620717,-0.00899418361146789,-0.009216420943913797,-0.008433080263846194,-0.008799425231241142,-0.008816026411077368,-0.008697533572841257,0.14044813612390905,0.31530938557462024,0.2946127704211506,0.32395475097369597,0.6592331337646331,0.22879431502217884,0.3361552800400073,0.2975232377131316,0.00048671812477822966,0.001386081632293129
0.0003305991462323658,0.0003305991462323658,-0.0033913169692086497,-0.008623127730894208,-0.009983175885255689,-0.008994133439443861,-0.00921728786315071,-0.008433951552772354,-0.008799376145632799,-0.009413121940745298,-0.008697485055612542,0.14044735266566932,0.3153076266923523,0.2946111269902807,0.3239529438652077,0.6592294563813312,0.2287930387447126,0.3361534048736203,0.2975215780468766,0.00039304565163181265,0.0013860739003494682
0.0,0.0,-0.003391316994290896,-0.008624964456608125,-0.009983175959091452,-0.008995970167901744,-0.00921728793132195,-0.008433951615150023,-0.008799376210713155,-0.00941312201036493,-0.00869748511993931,0.14044735370442066,0.3153076290243736,0.2946111291692303,0.32395294626116994,0.6592294612570051,0.22879304043687035,0.33615340735981736,0.297521580247352,0.0005418152714436535,0.0013860739106008977
0.0,0.0,-0.0033913349843154124,-0.00862592854556482,-0.00998414725299486,-0.008996936224943951,-0.009218255162395364,-0.008433996354994923,-0.008799422889037248,-0.008819697407814813,-0.008697531257758571,0.14044809873985695,0.3153093016465396,0.2946126920020311,0.32395466474441853,0.6592329582919889,0.22879425412241305,0.3361551905632307,0.297523158519313,0.0006612018048340967,0.001386081263350191
3.673342855484467e-05,0.0,-0.003391334518357451,-0.008627764031819142,-0.009986900888348395,-0.00899693498879533,-0.009218253895838269,-0.008434913531906207,-0.008799421680026292,-0.008820614531732076,-0.008697530062747181,0.140448079442763,0.3153092583241075,0.29461265152324323,0.32395462023414284,0.6592328677156091,0.22879422268685604,0.33615514437664396,0.2975231176406368,0.0007695653282239959,0.0013860810729073114
1.8366712362476638e-05,0.0,-0.0033913341647709926,-0.008628681467891523,-0.009987818182714795,-0.008997852386377304,-0.009219171270345147,-0.008434912652467395,-0.008799420762583223,-0.008820613612079404,-0.00869752915592751,0.14044806479940103,0.3153092254494137,0.2946126208064138,0.3239545864580685,0.6592327989828393,0.2287941988323709,0.33615510932852166,0.2975230866203571,0.0008568071317095351,0.0013860809283920787
0.0009550602975024904,0.000275498162741103,-0.003391303111108544,-0.008628602457051346,-0.009989563380992396,-0.008997769995124425,-0.009219086852526443,-0.008793212609289154,-0.00879934018832282,-0.009413083475456637,-0.008697449514664978,0.1404467787489607,0.315306338235775,0.2946099231067962,0.32395162008085887,0.6592267625405956,0.22879210381681786,0.3361520312339464,0.2975203622702772,0.0010220981837694922,0.0013860682363696516
5.509994447755113e-05,0.0008999657598000019,-0.0033913223099100633,-0.008629569637592467,-0.00998961993378002,-0.008999657598000017,-0.009220057375910223,-0.008793262389311189,-0.008799390003034228,-0.008822419443263894,-0.008697498752554217,0.1404475738444567,0.3153081232439583,0.2946115909487006,0.32395345403160053,0.659230494546658,0.22879339905173093,0.3361539342534986,0.2975220465887224,0.000776909217133471,0.0013860760831613096
1.836671171753724e-05,0.0,-0.003391334045685717,-0.008631436171656626,-0.009990572838754382,-0.008999688741593247,-0.009221007617789571,-0.008437667363036607,-0.008799420453595257,-0.00882336830910489,-0.008697528850517425,0.14044805986762618,0.3153092143774626,0.2946126104612153,0.32395457508253916,0.6592327758341563,0.22879419079835864,0.33615509752457606,0.2975230761729588,0.0007346684687014896,0.0013860808797204287
0.0,0.0,-0.0033913343655778963,-0.00863143698582854,-0.009990573781128704,-0.009000607926173585,-0.009222845158918611,-0.008438586494603516,-0.008799421283612515,-0.008826124148398564,-0.00869752967092362,0.14044807311557975,0.3153092441194315,0.294612638250949,0.32395460563999345,0.6592328380171811,0.22879421237968073,0.33615512923286117,0.29752310423722617,0.0004867179064250586,0.001386081010464386
0.0,0.0,-0.0033913206452052583,-0.008632320397450802,-0.009991451694070714,-0.0090014898442354,-0.0092237261778719,-0.008745275228183403,-0.008799385683660992,-0.008981286541177537,-0.008697494483196531,0.14044750490269015,0.3153079684680627,0.294611446332151,0.323953295011955,0.6592301709489367,0.22879328674348184,0.33615376924498025,0.2975219005435119,0.0004756959538169697,0.0013860754027755176
0.0,0.0,-0.0033913253047806935,-0.008633250591225635,-0.009990547088814349,-0.009002420545238261,-0.009224657184220988,-0.008418631995294431,-0.008799397773759708,-0.009137415528421983,-0.008697506433299716,0.14044769787345648,0.31530840169199464,0.2946118511196665,0.32395374011431294,0.6592310767119217,0.22879360109877,0.33615423111043313,0.2975223093299065,0.00047477827419036835,0.001386077307202605
3.673334249997917e-05,1.8366671249989586e-05,-0.003391326573527705,-0.008700860423576675,-0.009996060827806831,-0.009020233549752506,-0.00941774905470379,-0.00841863514483428,-0.008799401065749897,-0.008801802048796896,-0.008697509687170786,0.14044775041710267,0.3153085196537224,0.29461196133849604,0.3239538613103949,0.6592313233404175,0.22879368669397881,0.33615435687090667,0.2975224206375832,0.0005418168018746927,0.0013860778257554665
5.510001260509378e-05,7.346668347345838e-05,-0.0033913265030622976,-0.00870086024278911,-0.00999606062010743,-0.009020233362328966,-0.009417748859020624,-0.008418634969910826,-0.00879940088291484,-0.008801801865911953,-0.008697509506452842,0.14044774749886177,0.3153085131022026,0.2946119552170119,0.3239538545792411,0.6592313096428266,0.22879368194007502,0.3361543498862494,0.29752241445562516,0.0005730401310929754,0.0013860777969553681
0.0,0.0,-0.0033913262599669742,-0.008700859619098519,-0.009996978237052541,-0.009020232715745235,-0.00941774818394239,-0.008418634366450562,-0.00879940025216071,-0.008801801234985715,-0.008697508883002436,0.14044773743135852,0.3153084905004198,0.2946119340987891,0.32395383135774736,0.6592312623881467,0.2287936655398039,0.3361543257902061,0.2975223931287764,0.0006795667734171303,0.001386077697599252
0.0,0.0,-0.003391326405965734,-0.008700859993676077,-0.009998815334463085,-0.009020233104072009,-0.00941774858938246,-0.008418634728878143,-0.008799400630980506,-0.008801801613908875,-0.008697509257435744,0.14044774347772324,0.31530850407465155,0.2946119467820209,0.32395384530416654,0.6592312907684732,0.2287936753895172,0.3361543402618643,0.2975224059373053,0.0005822234498576043,0.0013860777572707813
0.0,0.0,-0.003391326327560897,-0.008700859792518941,-0.010002488437281805,-0.009020232895531213,-0.009417748371651415,-0.008418634534245836,-0.008799400427545186,-0.008801801410418046,-0.008697509056356073,0.1404477402306803,0.3153084967849634,0.29461193997082114,0.32395383781460485,0.6592312755275569,0.22879367009998483,0.33615433249023663,0.29752239905881794,0.0005583467655037952,0.0013860777252257383
0.0,0.0,-0.0033913258993288407,-0.008700858693837563,-0.010002487174240217,-0.00902023175652172,-0.009417747182446553,-0.008418633471201814,-0.008799399316420813,-0.008801800298990494,-0.008697507958097803,0.1404477224959598,0.31530845697009663,0.2946119027693652,0.3239537969080672,0.6592311922846197,0.22879364120958195,0.3361542900431091,0.2975223614898504,0.0007511967047859435,0.0013860775502019108
0.0,0.0,-0.003391325945546892,-0.00870085881241559,-0.010002487310557244,-0.009020231879452263,-0.00941774731079456,-0.008418633585933588,-0.008799399436341782,-0.008801800418944185,-0.008697508076630165,0.14044772441002532,0.315308461267219,0.29461190678442845,0.32395380132301094,0.6592312012688287,0.22879364432765334,0.33615429462432506,0.2975223655445783,0.0007328300471745024,0.0013860775690918096
0.0,0.0,-0.0033913262435604193,-0.008700859577005508,-0.010000651522581762,-0.009020232672107161,-0.009417748138381216,-0.008418634325722901,-0.008799400209590979,-0.00880180119240437,-0.008697508840925636,0.1404477367519006,0.3153084889750207,0.29461193267351576,0.32395382979052384,0.6592312591989183,0.2287936644329461,0.336154324163959,0.29752239168942285,0.0006308950960526786,0.0013860776908936865
0.0,0.0,-0.0033913262903319005,-0.008700859697003425,-0.00999973332701995,-0.009020232796509714,-0.009417748268266104,-0.008418634441828509,-0.00879940033094792,-0.008801801313794424,-0.008697508960877343,0.14044773868888577,0.3153084933235982,0.2946119367366567,0.3239538342583336,0.6592312682907072,0.2287936675883543,0.3361543288000319,0.29752239579270334,0.0006235484368671637,0.0013860777100097792
0.00020203349331035075,0.00029386689936051016,-0.003391328412606527,-0.008643360177441006,-0.00999973958480186,-0.00900885713352064,-0.009232930644283028,-0.008443163352251657,-0.008673665201437558,-0.008833455327964835,-0.008952838755830042,0.14044782658036145,0.31530869064203876,0.2946121211032981,0.3239540369869842,0.6592316808342592,0.22879381076625988,0.3361545391636895,0.29752258198069514,0.0006152838205360681,0.0013860785774101126
9.18334207181523e-05,0.0001285667890054132,-0.0033913289542828423,-0.008641524889578131,-0.009999741181999604,-0.009008858572450741,-0.009230177116381489,-0.00844132803241256,-0.008673666586829486,-0.00883345673887907,-0.008952840185812667,0.1404478490132408,0.3153087410043832,0.2946121681599051,0.3239540887301974,0.6592317861293366,0.2287938473101074,0.3361545928556149,0.29752262950217234,0.0005243688323006496,0.0013860787988000357
0.0,1.836670577434894e-05,-0.0030396898056547494,-0.008639698396253741,-0.00999975295884428,-0.009008869182318155,-0.009226514645744189,-0.008441337973890772,-0.008672758466647569,-0.008833467142173122,-0.00895285072970639,0.14044801442077215,0.315309112348201,0.29461251512905967,0.32395447025577045,0.659232562516466,0.2287941167640416,0.33615498874990407,0.29752297989902077,0.0005666128731386648,0.0013860804312057573
0.004426302334409964,0.003673279945568435,-0.00303963915495788,-0.008639554431976958,-0.010000504651810065,-0.009006882426533802,-0.009231870823199869,-0.008443033954889047,-0.008673532271473466,-0.008834238269092087,-0.008952701547336668,0.14044567411953776,0.3153038583166087,0.2946076059672202,0.32394907216559626,0.6592215776493165,0.22879030434165817,0.33614938736110295,0.2975180222397759,0.000641905670488084,0.0013860573347899234
0.0007530345431335644,0.0004959007966977132,-0.0030396882167952415,-0.008638775545435903,-0.010000666066737215,-0.00900702780372439,-0.009232019831855759,-0.008443170231182915,-0.008675508937783882,-0.008834380859688889,-0.00895284605001112,0.14044794100796448,0.31530894753471245,0.29461236113377537,0.3239543009233145,0.659232217932646,0.22879399717232962,0.3361548130401823,0.2975228243824235,0.0006226310002982398,0.0013860797066952933
0.0005326343469534991,0.0004591675404771544,-0.0030396891179587625,-0.00863785977145623,-0.010000669031592423,-0.009007030473999861,-0.009230185898671759,-0.008442254399212961,-0.008676429844856311,-0.00883438347878045,-0.008952848704223556,0.14044798264597205,0.3153090410130237,0.2946124484762571,0.32395439696467715,0.6592324133724359,0.22879406500191915,0.3361549126985792,0.297522912587758,0.00040314910053894154,0.0013860801176204867
0.0019652262910089206,0.0027733567284331496,-0.003031407470383386,-0.008637812380013977,-0.010003369153252418,-0.009006981057110043,-0.009231053587486762,-0.008445881401125722,-0.008677300571842659,-0.008834335009114867,-0.008950044594473336,0.14044721208096692,0.3153073110763722,0.29461083209104033,0.32395261959545574,0.659228796507185,0.22879280972792693,0.336153068391476,0.29752128023433894,0.0001607077574423183,0.0013860725129200644
0.000918334182934713,0.001340767907084681,-0.00302407446440401,-0.008638769658866844,-0.01000341425470783,-0.009007021666223665,-0.00923201354104267,-0.00844500114626762,-0.008678258028733038,-0.008834374839831939,-0.00894549327596704,0.14044784530499138,0.31530873267927556,0.29461216038124977,0.3239540801768263,0.6592317687236169,0.2287938412692555,0.3361545839801135,0.29752262164667204,0.00012122011214738213,0.0013860787622033488
0.00016530035961783945,5.510011987261315e-05,-0.0030213232396816207,-0.008641535466688161,-0.010000671756879288,-0.00901162460516588,-0.009232943419987543,-0.008445011705809176,-0.008678268879936571,-0.00883714089223594,-0.008945504461318745,0.14044802091951564,0.31530912693803376,0.29461252876122934,0.32395448524563714,0.6592325930201606,0.2287941273506938,0.3361550043043073,0.2975229936658621,1.8366706624204384e-05,0.0013860804953418095
0.0008999678741529594,0.0008265011089159831,-0.0030295857314598094,-0.008641528260999334,-0.009999745083317933,-0.009011617090880603,-0.009232935721156995,-0.008445922998555885,-0.008679179978183285,-0.008838051858008246,-0.008950088674994635,0.14044790380783576,0.3153088640195441,0.2946122831004651,0.323954215118271,0.6592320433232983,0.22879393657218067,0.33615472400361673,0.2975227455782254,0.00020938028092538238,0.001386079339567494
0.002883538138921121,0.004003893721559263,-0.0030194501276346007,-0.008642349498530787,-0.010003306034161712,-0.009008760873508343,-0.009233750314284035,-0.008418549756652197,-0.008679082468453348,-0.00880171277424549,-0.008949988121632243,0.1404463258895065,0.31530532155559543,0.2946089731605591,0.32395057552465645,0.6592246369163945,0.228791366094898,0.3361509473384897,0.2975194029395609,0.0008742446841569768,0.001386063767102997
0.0006244677934695617,0.0009918017896281275,-0.0030194854484234105,-0.008642450594620654,-0.010003423050388142,-0.009011621260760013,-0.009234776663426342,-0.008418648234787444,-0.008679183994236513,-0.008801815734527966,-0.008950092816403453,0.1404479687962631,0.3153090099200997,0.29461241942424377,0.32395436501922636,0.6592323483649015,0.2287940424403191,0.33615487955002404,0.297522883248741,0.0005243692795163526,0.0013860799809378098
0.00018366629021929144,0.0008264983059868115,-0.0030396771031292735,-0.008647927274975337,-0.010408368666727246,-0.009012504861060632,-0.009232904409323782,-0.008418615788978836,-0.008679150544312618,-0.008801781811976417,-0.008950058322386071,0.14044742750414732,0.3153077947065045,0.29461128397614006,0.3239531164860852,0.6592298076569391,0.22879316065888525,0.3361535839956096,0.2975217365835927,0.00041600414734669516,0.0013860746389298625
0.0016346258757676028,0.0017448253730103624,-0.0030194662244516167,-0.008650660533556639,-0.010423035780877691,-0.009013400545314057,-0.009235636198086955,-0.008418594636298902,-0.008681883724442088,-0.008801759696550534,-0.008938097555531503,0.14044707461484154,0.31530700246167126,0.2946105437335217,0.3239523025189488,0.6592281512709639,0.22879258579139874,0.336152739373483,0.2975209890281484,0.0002562138310894164,0.0013860711562678745
0.00011019979737626909,9.183316448022424e-05,-0.003019474448109773,-0.008651602425681925,-0.010426737495084661,-0.009017098420313218,-0.009237498015065756,-0.00841861756473701,-0.0086819073699604,-0.00880178366855669,-0.008938121898860224,0.1404474571290493,0.31530786121510973,0.2946113461191822,0.32395318481826824,0.659229946709813,0.22879320891875782,0.33615365490126553,0.2975217993405434,0.0003489660250248521,0.0013860749312978042
0.0,0.0,-0.0029928426984488893,-0.008656193702233578,-0.010443267004222389,-0.00901709802272772,-0.009238415939366623,-0.008418617193539969,-0.00868190698715428,-0.008801783280464937,-0.008929856520318195,0.14044745093638406,0.31530784731242983,0.2946113331290613,0.3239531705343953,0.6592299176427835,0.22879319883071647,0.3361536400794446,0.29752178622209363,0.00031131441386136036,0.001386074870182436
0.0,0.0,-0.002992858198887515,-0.008656238534125105,-0.0104497494461924,-0.009018981396524788,-0.009239382123046114,-0.008418660794982567,-0.008682870288579765,-0.008801828866389519,-0.008321045762540587,0.14044817833749154,0.3153094803451108,0.29461285897099415,0.3239548483426677,0.6592333319060469,0.2287943837893975,0.3361553810760127,0.2975233271377554,0.0002038706720322272,0.0013860820488986669
0.0,0.0,-0.0029772302065082037,-0.00865710954865911,-0.010451528988362081,-0.009018932096889903,-0.009240249949995541,-0.008418614776825399,-0.008682822826198354,-0.008801780753755692,-0.008952812240360418,0.14044741061843238,0.3153077567976753,0.2946112485556112,0.3239530775378462,0.6592297283990501,0.22879313315153849,0.33615354358053257,0.29752170081314594,0.00028651937829443544,0.0013860744722848648
0.0013407611531556286,0.001671359793659756,-0.0029643678098536775,-0.008658011062980319,-0.010453345346829122,-0.00901891457886399,-0.00924115033164732,-0.0084185984248327,-0.008682805961018128,-0.008801763657516174,-0.008912388350257107,0.140447137818798,0.31530714435604756,0.29461067631408294,0.3239524483038808,0.6592284479366473,0.2287926887525795,0.33615289064885245,0.2975211229184675,0.0003204970153776126,0.0013860717800272605
0.0,0.0,-0.0029588644333401466,-0.00865803037788048,-0.010453368666887303,-0.009018934698893104,-0.009242089279061215,-0.008418617205634304,-0.008682825331232491,-0.008801783293109735,-0.008912408232640013,0.14044745113815335,0.3153078477654067,0.2946113335523052,0.32395317099979215,0.6592299185898449,0.22879319915940485,0.3361536405623689,0.2975217866495187,0.0004977357302515083,0.0013860748721736958
1.8366631683264798e-05,0.0,-0.002949681048332326,-0.008657111843906861,-0.01045336842253016,-0.009018934488067178,-0.009242089063018846,-0.008418617008841354,-0.00868190679667927,-0.008801783087359924,-0.00890873469796759,0.14044744785506452,0.31530784039479465,0.2946113266654933,0.3239531634270877,0.659229903179737,0.22879319381115257,0.3361536327044672,0.2975217796946723,0.0006676270616866754,0.0013860748397729159
1.8366723713969883e-05,0.0,-0.002939594130420879,-0.008657155222579703,-0.010453420801805958,-0.00901897967974491,-0.009242135372869645,-0.008418659192474833,-0.008678276954850768,-0.008801827190945029,-0.008321044178614056,0.14044815160291965,0.31530942032536496,0.29461280289088865,0.32395478667726,0.6592332064197566,0.22879434023796116,0.3361553170882109,0.2975232705036369,0.0008209925500144537,0.0013860817850553718
0.0,1.836662240233821e-05,-0.002930394604293061,-0.008655270807101881,-0.010453363140290791,-0.009021684924028528,-0.009242084392856587,-0.008418612754791522,-0.008680984078465154,-0.008801778639690689,-0.00895281009001976,0.14044737688492281,0.3153076810651489,0.29461117779409746,0.3239529997288343,0.6592295700612619,0.22879307819861827,0.33615346284113884,0.29752162935258214,0.0008834345375524678,0.0013860741393691045
0.00034896574198298104,0.0007530313379632749,-0.0029212105927575336,-0.008655268732077887,-0.010453360634190193,-0.009021682761160015,-0.009242082177149268,-0.008418610736504184,-0.008680981997276632,-0.008801776529542747,-0.008952807943663375,0.1404473432139166,0.31530760547294406,0.2946111071636947,0.32395292206399134,0.659229412016851,0.22879302334751797,0.3361533822513437,0.2975215580244246,0.0007906829048614386,0.0013860738070701896
0.0002938660133655861,0.00047753227171907733,-0.0029212118391122787,-0.008655272424908277,-0.010453365094188956,-0.00902168661032349,-0.009243922782931216,-0.008418614328362802,-0.008680985701077766,-0.008801780284881705,-0.008952811763440932,0.14044740313674897,0.31530774000111916,0.2946112328615654,0.3239530602807507,0.6592296932816485,0.22879312096364704,0.336153525673514,0.29752168496405934,0.0003351909214951216,0.0013860743984481856
0.0,0.0,-0.002921212621124215,-0.008652519747322337,-0.01044969456641699,-0.00901709736775186,-0.009243925257540506,-0.008418616582036022,-0.008680988024988118,-0.008801782641128915,-0.00895281416011945,0.14044744073468837,0.3153078244093819,0.2946113117293481,0.32395314700337613,0.6592298697582334,0.22879318221184178,0.3361536156622187,0.2975217646109736,0.0003140693858612014,0.0013860747695019755
0.0,7.346680687507917e-05,-0.0033913321994564634,-0.008652553179712448,-0.010449734942894074,-0.009017132208830029,-0.009243960975056836,-0.00841864911064988,-0.008681021567376542,-0.008801816650254526,-0.008321034213688653,0.1404479834082408,0.315309042724335,0.29461245007523956,0.3239543987229104,0.6592324169503603,0.22879406624367826,0.33615491452302965,0.2975229142025367,0.0005583477322506017,0.0013860801251433113
0.000495898641337356,0.000220399396149936,-0.0033913164357112415,-0.008650676298884987,-0.010402851498276978,-0.009017090294984256,-0.009242999676037941,-0.00841860997870058,-0.008680062885038312,-0.008801775737248366,-0.008909645589361161,0.14044733057150963,0.31530757709044155,0.2946110806441933,0.3239528929032783,0.6592293526761307,0.22879300275264983,0.33615335199240276,0.2975215312429381,0.00046651205518403115,0.0013860736823023672
0.0012121967040657938,0.0016346288888159947,-0.0033913165063274332,-0.008650676479014983,-0.010402851714891904,-0.009019845475253202,-0.009242999868501679,-0.008418610153998338,-0.008680063065780215,-0.008801775920524653,-0.008697483868491875,0.14044733349599509,0.3153075836559805,0.2946110867787764,0.3239528996488356,0.6592293664030321,0.2287930075167262,0.336153358992006,0.29752153743812454,0.00012213800124299287,0.001386073711164093
1.836665444077978e-05,0.0,-0.003391323469779665,-0.008650694241607276,-0.010402873075257666,-0.00901986399586695,-0.009243018847322424,-0.0084186274400846,-0.008680080888712523,-0.008801793993372192,-0.008697501727194636,0.14044762187907467,0.3153082310828111,0.2946116917091113,0.3239535648272517,0.6592307200107518,0.22879347730159466,0.3361540492218485,0.297522148344541,0.0002222365187334353,0.0013860765572146045
0.0,0.0,-0.0033913231812135185,-0.008650693505523702,-0.010410218851233192,-0.009019863228370891,-0.009244854726126019,-0.008418626723747482,-0.00868191681541625,-0.008801793244431609,-0.008697500987128234,0.14044760992845143,0.31530820425337946,0.29461166664073857,0.3239535372621926,0.6592306639171145,0.22879345783366345,0.3361540206186558,0.2975221230285189,3.3978307824243836e-05,0.0013860764392739909
